client_num;customer_age;gender;dependent_count;education_level;marital_status;state_cd;zipcode;car_owner;house_owner;personal_loan;contact;customer_job;income;cust_satisfaction_score;card_category;annual_fees;activation_30_days;customer_acq_cost;week_start_date;week_num;qtr;current_year;credit_limit;total_revolving_bal;total_trans_amt;total_trans_vol;avg_utilization_ratio;use_chip;exp_type;interest_earned;delinquent_acc
716822583;34;F;2;High School;Single;CT;91750;no;no;no;cellular;Businessman;39857;2;Blue;125;1;109;11-06-2023;Week-24;Q2;2023;5245;802;3648;74;0.153;Chip ;Entertainment;693.12;0
716823408;26;M;0;Graduate;Single;NJ;91750;no;no;no;cellular;Retirees;24722;1;Blue;125;0;107;11-06-2023;Week-24;Q2;2023;28410;1608;2278;77;0.057;Swipe ;Bills;364.48;0
716825808;53;F;2;High School;Married;TX;91750;no;yes;no;cellular;Govt;49153;2;Blue;125;0;75;11-06-2023;Week-24;Q2;2023;2697;2216;4063;75;0.822;Swipe ;Fuel;446.93;0
716829483;65;F;2;Doctorate;Single;FL;91750;no;yes;no;unknown;Govt;19727;3;Blue;225;0;86;11-06-2023;Week-24;Q2;2023;3249;2217;1988;36;0.682;Swipe ;Bills;278.32;0
716831508;50;F;1;Uneducated;Unknown;NM;91750;no;yes;no;cellular;Govt;37975;1;Blue;125;0;108;11-06-2023;Week-24;Q2;2023;1963;1524;3492;59;0.776;Chip ;Bills;768.24;0
716832858;61;M;0;High School;Married;NY;91750;yes;yes;no;cellular;Businessman;103534;3;Blue;200;1;87;11-06-2023;Week-24;Q2;2023;4930;159;7412;60;0.032;Chip ;Fuel;1853;0
716835033;39;F;2;Doctorate;Married;NY;91750;no;yes;no;unknown;Govt;16689;3;Blue;470;1;100;11-06-2023;Week-24;Q2;2023;13126;2086;1836;37;0.159;Swipe ;Entertainment;330.48;0
716836308;57;F;3;Graduate;Single;CA;90275;yes;yes;yes;unknown;Businessman;184660;1;Silver;150;1;133;11-06-2023;Week-24;Q2;2023;3839;1139;14791;124;0.297;Chip ;Travel;3845.66;0
716837508;37;M;3;Post-Graduate;Single;FL;91750;no;no;no;telephone;Businessman;116406;3;Blue;125;1;67;11-06-2023;Week-24;Q2;2023;18477;0;8695;95;0;Online ;Bills;695.6;0
716838633;50;M;2;Graduate;Single;NY;91750;no;no;no;cellular;Govt;82397;1;Blue;355;1;108;11-06-2023;Week-24;Q2;2023;13407;1341;4869;84;0.1;Swipe ;Bills;389.52;0
716839983;42;M;3;Graduate;Married;FL;91750;no;no;no;telephone;Retirees;66705;1;Blue;455;0;89;11-06-2023;Week-24;Q2;2023;32777;0;4520;75;0;Swipe ;Grocery;813.6;0
716841783;44;M;2;Graduate;Unknown;NY;91750;no;no;yes;cellular;White-collar;92345;2;Blue;220;1;85;11-06-2023;Week-24;Q2;2023;18733;1292;5080;85;0.069;Chip ;Bills;355.6;1
716842908;49;M;0;Unknown;Married;TX;91750;yes;yes;no;cellular;Selfemployeed;88873;1;Blue;250;0;120;11-06-2023;Week-24;Q2;2023;1762;1051;4986;80;0.596;Chip ;Bills;1096.92;1
716850558;47;F;3;Unknown;Single;TX;91750;yes;yes;no;cellular;Businessman;208780;3;Gold;175;0;90;11-06-2023;Week-24;Q2;2023;34516;1285;15279;122;0.037;Chip ;Bills;2597.43;1
716851908;52;M;0;Graduate;Single;FL;91750;no;no;no;cellular;Businessman;78213;1;Blue;250;1;89;11-06-2023;Week-24;Q2;2023;2038;1099;4784;70;0.539;Swipe ;Bills;430.56;1
716853258;38;F;3;High School;Single;NY;91750;yes;yes;no;cellular;Selfemployeed;55305;1;Blue;470;0;50;11-06-2023;Week-24;Q2;2023;4417;0;4253;72;0;Swipe ;Food;1020.72;1
716855058;45;F;5;Unknown;Single;NY;91750;yes;no;no;unknown;White-collar;29653;3;Blue;335;0;111;11-06-2023;Week-24;Q2;2023;1757;0;2557;45;0;Chip ;Fuel;281.27;0
716856408;43;F;3;Uneducated;Single;TX;91750;no;yes;no;cellular;White-collar;26467;2;Blue;365;1;97;11-06-2023;Week-24;Q2;2023;1438.3;0;2392;44;0;Chip ;Fuel;382.72;0
716858433;48;M;1;Graduate;Single;CA;91750;yes;no;no;cellular;Businessman;98647;3;Blue;470;1;75;11-06-2023;Week-24;Q2;2023;3015;0;5372;75;0;Swipe ;Grocery;322.32;0
716860233;48;M;3;Unknown;Unknown;NY;91750;no;yes;no;cellular;Blue-collar;50975;3;Blue;300;0;107;11-06-2023;Week-24;Q2;2023;8148;701;4124;87;0.086;Swipe ;Entertainment;783.56;0
716863458;41;M;4;Graduate;Married;FL;91750;yes;yes;no;cellular;White-collar;115089;3;Silver;415;1;103;11-06-2023;Week-24;Q2;2023;34516;569;8570;68;0.016;Swipe ;Food;1456.9;0
716864733;51;F;2;Post-Graduate;Single;CA;91750;no;yes;no;unknown;Selfemployeed;16167;2;Silver;175;1;117;11-06-2023;Week-24;Q2;2023;34516;2315;1805;46;0.067;Swipe ;Bills;361;0
716866308;55;F;3;Unknown;Single;NY;91750;no;yes;no;unknown;Selfemployeed;17459;3;Blue;380;0;81;11-06-2023;Week-24;Q2;2023;5940;1101;1872;34;0.185;Swipe ;Fuel;262.08;0
716869458;46;F;2;Unknown;Married;CA;91750;yes;yes;no;unknown;Govt;24236;2;Blue;200;1;115;11-06-2023;Week-24;Q2;2023;7440;704;2251;63;0.095;Swipe ;Bills;607.77;0
716870583;53;F;3;Graduate;Married;TX;91750;no;yes;no;cellular;White-collar;33010;1;Blue;300;1;58;11-06-2023;Week-24;Q2;2023;2786;1628;2853;55;0.584;Swipe ;Entertainment;599.13;0
716871633;44;M;2;Doctorate;Married;TX;91750;no;yes;no;cellular;Govt;102269;3;Blue;245;1;118;11-06-2023;Week-24;Q2;2023;12055;1858;7222;93;0.154;Swipe ;Grocery;1299.96;0
716873733;42;F;4;Graduate;Single;CA;91750;no;no;no;cellular;Businessman;31079;3;Blue;465;1;119;11-06-2023;Week-24;Q2;2023;3556;2517;2639;53;0.708;Chip ;Entertainment;580.58;0
716875083;47;F;3;Uneducated;Married;CA;91750;yes;no;no;cellular;Retirees;26123;3;Blue;195;0;171;11-06-2023;Week-24;Q2;2023;4152;0;2351;42;0;Swipe ;Grocery;282.12;0
716877258;50;M;2;Uneducated;Single;CA;91750;no;no;no;cellular;Businessman;72285;3;Blue;270;0;112;11-06-2023;Week-24;Q2;2023;3968;1374;4641;65;0.346;Chip ;Grocery;371.28;0
716878533;48;F;3;High School;Single;NY;91750;no;yes;no;telephone;Blue-collar;13778;3;Blue;100;0;96;11-06-2023;Week-24;Q2;2023;10979;1889;1425;33;0.172;Swipe ;Bills;199.5;0
716881683;39;M;3;Unknown;Single;NJ;91750;no;no;no;unknown;Businessman;100142;3;Blue;270;1;75;11-06-2023;Week-24;Q2;2023;3435;2517;5567;51;0.733;Swipe ;Bills;389.69;0
716882658;52;F;1;High School;Single;CA;91750;yes;no;no;cellular;Blue-collar;22367;3;Blue;430;1;86;11-06-2023;Week-24;Q2;2023;2986;1632;2141;55;0.547;Swipe ;Entertainment;363.97;0
716890533;44;M;2;High School;Single;NY;91750;yes;no;no;cellular;Businessman;98703;1;Blue;445;1;172;11-06-2023;Week-24;Q2;2023;2182;1722;5377;86;0.789;Chip ;Fuel;1398.02;0
716891583;43;M;4;Uneducated;Married;TX;91750;yes;no;no;cellular;Businessman;67658;3;Blue;150;0;78;11-06-2023;Week-24;Q2;2023;1867;970;4537;60;0.52;Swipe ;Grocery;1315.73;0
716893683;46;M;3;Doctorate;Married;CA;91750;yes;yes;no;cellular;Blue-collar;100808;1;Blue;435;1;99;11-06-2023;Week-24;Q2;2023;14657;2517;6009;53;0.172;Chip ;Travel;1442.16;0
716894658;55;F;1;Graduate;Single;FL;91750;no;yes;no;unknown;Businessman;236967;3;Platinum;455;1;94;11-06-2023;Week-24;Q2;2023;8687;1763;16824;123;0.203;Online ;Travel;2691.84;0
716896833;64;F;0;Graduate;Married;NJ;91750;yes;no;no;telephone;Retirees;19534;2;Blue;500;0;130;11-06-2023;Week-24;Q2;2023;11373;1319;1976;35;0.116;Swipe ;Entertainment;434.72;0
716899233;57;M;1;Unknown;Single;CA;91750;yes;yes;no;cellular;White-collar;67847;1;Gold;355;0;128;11-06-2023;Week-24;Q2;2023;15987;1965;4542;70;0.123;Chip ;Grocery;1044.66;0
716900433;58;F;2;Graduate;Married;NY;91750;yes;no;no;cellular;Retirees;26403;3;Blue;250;1;94;11-06-2023;Week-24;Q2;2023;2540;1402;2384;61;0.552;Swipe ;Entertainment;500.64;0
716901858;47;F;3;Graduate;Single;TX;91750;no;yes;no;cellular;Selfemployeed;40481;3;Blue;95;1;118;11-06-2023;Week-24;Q2;2023;1438.3;0;3691;77;0;Online ;Bills;332.19;0
716905158;44;M;3;Unknown;Married;TX;91750;no;yes;no;cellular;Selfemployeed;44818;3;Blue;395;1;59;11-06-2023;Week-24;Q2;2023;21815;0;3904;72;0;Chip ;Food;663.68;0
716908158;42;F;4;Unknown;Married;CA;91750;no;yes;yes;cellular;Govt;36163;3;Blue;445;1;107;11-06-2023;Week-24;Q2;2023;8260;2517;3299;64;0.305;Swipe ;Bills;494.85;0
716909283;63;F;1;Unknown;Single;CA;91750;yes;no;no;cellular;Blue-collar;35902;1;Blue;140;1;87;11-06-2023;Week-24;Q2;2023;30655;0;3280;78;0;Swipe ;Fuel;328;0
716911608;32;F;0;High School;Married;FL;91750;no;yes;no;telephone;Retirees;42623;3;Blue;480;1;84;11-06-2023;Week-24;Q2;2023;1536;1017;3816;71;0.662;Online ;Bills;381.6;0
716915133;33;M;1;Uneducated;Single;FL;91750;yes;yes;no;cellular;White-collar;60168;2;Blue;220;0;75;11-06-2023;Week-24;Q2;2023;1696;0;4397;70;0;Chip ;Grocery;1275.13;0
716918508;53;F;3;Unknown;Single;CA;91750;yes;yes;no;cellular;Selfemployeed;14975;2;Blue;440;0;120;11-06-2023;Week-24;Q2;2023;3770;1197;1602;49;0.318;Swipe ;Bills;432.54;0
716919633;40;M;3;Graduate;Married;TX;91750;no;yes;no;cellular;Blue-collar;63096;1;Blue;420;0;42;11-06-2023;Week-24;Q2;2023;2406;0;4450;73;0;Swipe ;Food;1068;0
716920908;37;F;3;High School;Unknown;CA;91750;no;no;no;cellular;Businessman;18527;3;Blue;110;1;51;11-06-2023;Week-24;Q2;2023;5738;1112;1922;48;0.194;Swipe ;Bills;403.62;0
716922633;53;F;3;High School;Unknown;NY;91750;yes;no;no;cellular;Govt;30509;1;Blue;455;1;102;11-06-2023;Week-24;Q2;2023;4043;2517;2600;47;0.623;Swipe ;Bills;650;0
716924058;44;F;2;Uneducated;Single;NY;91750;no;yes;no;cellular;Selfemployeed;13575;3;Blue;195;0;51;11-06-2023;Week-24;Q2;2023;6175;1166;1417;25;0.189;Swipe ;Bills;269.23;0
716924958;42;F;3;Uneducated;Married;CA;91750;no;no;no;unknown;White-collar;24974;1;Blue;175;1;43;11-06-2023;Week-24;Q2;2023;6812;1926;2288;48;0.283;Chip ;Bills;274.56;0
716926758;52;F;2;Doctorate;Married;MA;91750;no;no;no;cellular;Selfemployeed;55855;2;Blue;460;1;112;11-06-2023;Week-24;Q2;2023;1965;0;4268;91;0;Swipe ;Fuel;981.64;0
716929233;57;M;2;Uneducated;Single;NY;91750;yes;no;no;cellular;White-collar;96616;1;Blue;175;0;115;11-06-2023;Week-24;Q2;2023;5182;1607;5235;92;0.31;Chip ;Grocery;994.65;0
716930133;53;M;4;Graduate;Single;CA;91750;no;no;no;cellular;Selfemployeed;70065;3;Blue;125;1;93;11-06-2023;Week-24;Q2;2023;1824;0;4594;86;0;Swipe ;Food;505.34;0
716931183;44;F;2;High School;Single;NY;91750;no;no;no;cellular;Selfemployeed;56740;3;Blue;175;1;99;11-06-2023;Week-24;Q2;2023;7560;788;4296;68;0.104;Chip ;Bills;300.72;0
716932308;63;M;1;Unknown;Married;NY;91750;yes;yes;no;cellular;Businessman;63708;3;Blue;250;1;114;11-06-2023;Week-24;Q2;2023;4693;634;4460;79;0.135;Chip ;Grocery;892;0
716933283;45;M;5;Doctorate;Married;NJ;91750;no;no;no;cellular;Businessman;182190;1;Gold;390;1;59;11-06-2023;Week-24;Q2;2023;34516;1882;14738;116;0.055;Chip ;Entertainment;2210.7;0
716934333;36;F;4;Graduate;Married;CA;91750;yes;yes;no;cellular;Selfemployeed;38781;1;Blue;175;1;113;11-06-2023;Week-24;Q2;2023;13306;2458;3556;68;0.185;Swipe ;Bills;320.04;0
716938383;40;F;3;High School;Married;NY;91750;no;yes;no;cellular;Businessman;42538;3;Blue;125;0;81;11-06-2023;Week-24;Q2;2023;34516;0;3811;61;0;Swipe ;Fuel;1028.97;0
716939358;37;M;3;Uneducated;Single;AZ;90025;no;yes;no;cellular;Blue-collar;71845;3;Blue;125;0;59;11-06-2023;Week-24;Q2;2023;14622;0;4632;67;0;Online ;Entertainment;1111.68;0
716944983;56;F;4;Uneducated;Single;CA;91750;no;no;no;cellular;Selfemployeed;14975;3;Blue;125;1;76;11-06-2023;Week-24;Q2;2023;24172;2517;1658;27;0.104;Swipe ;Bills;99.48;0
716947083;41;M;4;Graduate;Single;IL;91750;no;no;no;cellular;Businessman;176452;1;Blue;245;1;163;11-06-2023;Week-24;Q2;2023;3845;1871;14593;110;0.487;Swipe ;Bills;1313.37;0
716948283;51;F;3;Graduate;Married;FL;91750;yes;no;no;cellular;Selfemployeed;38022;1;Blue;95;1;94;11-06-2023;Week-24;Q2;2023;9890;0;3497;69;0;Swipe ;Entertainment;874.25;0
716950758;26;F;0;Unknown;Single;FL;91750;no;no;no;unknown;Selfemployeed;14975;2;Blue;220;0;163;11-06-2023;Week-24;Q2;2023;8017;0;1657;43;0;Swipe ;Grocery;231.98;0
716951658;39;F;3;High School;Single;CA;91750;no;yes;no;cellular;Businessman;56348;2;Blue;250;1;94;11-06-2023;Week-24;Q2;2023;5536;0;4281;82;0;Swipe ;Fuel;1070.25;0
716953083;39;F;2;Unknown;Single;NY;91750;yes;no;no;cellular;Govt;54382;1;Blue;270;0;120;11-06-2023;Week-24;Q2;2023;2046;1260;4228;81;0.616;Swipe ;Bills;930.16;0
716955783;63;M;0;Graduate;Married;CA;91750;no;yes;no;cellular;Businessman;61398;1;Blue;400;1;83;11-06-2023;Week-24;Q2;2023;16026;1160;4418;59;0.072;Chip ;Bills;1281.22;0
716959833;49;F;1;Graduate;Married;CA;91750;no;no;yes;cellular;Businessman;46513;1;Blue;430;1;84;11-06-2023;Week-24;Q2;2023;3534;0;3973;66;0;Swipe ;Fuel;953.52;0
716961033;45;F;4;Graduate;Single;NY;91750;no;no;no;unknown;Selfemployeed;39519;3;Blue;405;1;74;11-06-2023;Week-24;Q2;2023;3520;2149;3630;78;0.611;Swipe ;Travel;834.9;0
716961933;46;F;4;Graduate;Married;TX;91750;yes;yes;no;cellular;Selfemployeed;55666;2;Blue;285;0;103;11-06-2023;Week-24;Q2;2023;3589;1808;4262;70;0.504;Chip ;Entertainment;298.34;0
716963283;35;F;2;Uneducated;Single;CA;91750;yes;no;no;telephone;Selfemployeed;32129;3;Blue;100;1;95;11-06-2023;Week-24;Q2;2023;3165;2517;2751;49;0.795;Swipe ;Bills;330.12;0
716966808;47;F;1;High School;Married;TX;91750;no;no;no;cellular;Selfemployeed;14975;1;Blue;175;1;93;11-06-2023;Week-24;Q2;2023;11722;1667;1497;35;0.142;Swipe ;Bills;299.4;0
716968683;41;M;5;Unknown;Single;NY;91750;no;yes;no;cellular;Blue-collar;94894;2;Blue;430;1;89;11-06-2023;Week-24;Q2;2023;11287;1513;5157;72;0.134;Swipe ;Entertainment;567.27;0
716971833;49;M;3;Graduate;Single;CA;91750;yes;yes;no;cellular;Selfemployeed;65254;3;Blue;475;1;59;11-06-2023;Week-24;Q2;2023;13126;0;4496;61;0;Swipe ;Fuel;719.36;0
716973333;53;M;1;High School;Single;TX;91750;no;yes;yes;cellular;Govt;92331;3;Blue;390;0;93;11-06-2023;Week-24;Q2;2023;4642;1676;5080;76;0.361;Swipe ;Fuel;1473.2;0
716974383;46;F;2;Graduate;Married;TX;91750;yes;yes;no;cellular;Selfemployeed;18350;2;Blue;175;0;117;11-06-2023;Week-24;Q2;2023;2491;1979;1911;35;0.794;Online ;Grocery;305.76;0
716975583;39;M;4;Graduate;Single;CA;91750;no;yes;no;telephone;Businessman;60744;3;Blue;200;0;95;11-06-2023;Week-24;Q2;2023;2471;1658;4406;62;0.671;Swipe ;Grocery;1277.74;0
716977758;43;F;5;Graduate;Married;NY;91750;no;no;no;cellular;Govt;18373;1;Blue;430;1;105;11-06-2023;Week-24;Q2;2023;3675;2517;1913;35;0.685;Swipe ;Grocery;172.17;0
716979183;49;F;2;High School;Married;NY;91750;no;no;no;unknown;Businessman;215985;1;Gold;345;0;106;11-06-2023;Week-24;Q2;2023;17646;1396;15527;106;0.079;Swipe ;Bills;4502.83;0
716981358;33;M;3;High School;Married;TX;91750;yes;no;no;cellular;Selfemployeed;81670;3;Blue;355;0;94;11-06-2023;Week-24;Q2;2023;2107;941;4858;73;0.447;Chip ;Grocery;485.8;0
716982483;48;M;3;Post-Graduate;Married;NV;91750;no;yes;no;cellular;Selfemployeed;65364;2;Blue;405;1;97;11-06-2023;Week-24;Q2;2023;1438.3;0;4497;79;0;Chip ;Food;1169.22;0
716984658;55;F;2;Doctorate;Married;CA;91750;no;no;no;cellular;Selfemployeed;6550;2;Blue;490;1;76;11-06-2023;Week-24;Q2;2023;34516;0;1106;31;0;Swipe ;Bills;210.14;0
716986458;47;M;1;Graduate;Married;NY;91750;no;yes;no;cellular;Govt;105420;2;Blue;110;1;90;11-06-2023;Week-24;Q2;2023;9766;1575;7605;101;0.161;Swipe ;Bills;988.65;0
716987358;54;M;3;Post-Graduate;Single;CA;91750;no;no;no;cellular;Retirees;100463;1;Blue;465;1;119;11-06-2023;Week-24;Q2;2023;8022;0;5660;59;0;Online ;Entertainment;339.6;0
716988633;26;M;0;Graduate;Single;FL;91750;no;yes;no;cellular;Selfemployeed;14975;1;Blue;200;0;115;11-06-2023;Week-24;Q2;2023;9734;0;1476;38;0;Swipe ;Bills;162.36;0
716989683;46;F;3;High School;Single;IA;91750;no;no;no;cellular;Selfemployeed;36428;3;Blue;275;1;118;11-06-2023;Week-24;Q2;2023;4480;2465;3331;74;0.55;Chip ;Fuel;599.58;0
716990883;44;M;4;Graduate;Unknown;CA;90026;yes;yes;no;cellular;Businessman;208370;1;Blue;425;1;117;11-06-2023;Week-24;Q2;2023;16033;766;15260;115;0.048;Chip ;Travel;915.6;0
716991933;52;F;4;Uneducated;Married;CA;91750;yes;yes;no;cellular;Selfemployeed;2565;3;Blue;280;0;98;11-06-2023;Week-24;Q2;2023;9786;0;820;25;0;Swipe ;Fuel;139.4;0
716993058;57;F;3;Graduate;Unknown;NY;91750;yes;no;no;cellular;Govt;56612;1;Blue;300;0;73;11-06-2023;Week-24;Q2;2023;24589;1640;4291;78;0.067;Swipe ;Entertainment;944.02;0
716995083;39;F;2;Graduate;Single;NY;91750;no;yes;no;cellular;Businessman;53932;2;Blue;100;1;78;11-06-2023;Week-24;Q2;2023;2650;1049;4218;64;0.396;Chip ;Entertainment;632.7;0
716996583;50;F;2;Unknown;Married;NJ;91750;yes;no;no;unknown;Selfemployeed;14975;1;Blue;360;0;67;11-06-2023;Week-24;Q2;2023;3073;1792;1734;35;0.583;Swipe ;Bills;277.44;0
716998608;61;F;1;Graduate;Single;TX;91750;no;yes;no;unknown;Retirees;16908;1;Blue;490;0;82;11-06-2023;Week-24;Q2;2023;6703;1252;1843;44;0.187;Swipe ;Entertainment;184.3;0
716999883;47;F;5;Graduate;Married;FL;91750;no;yes;yes;cellular;Blue-collar;13328;1;Blue;300;1;77;11-06-2023;Week-24;Q2;2023;15897;1437;1405;43;0.09;Swipe ;Bills;112.4;0
717000858;46;F;1;Uneducated;Married;FL;91750;no;yes;no;cellular;Selfemployeed;24646;2;Blue;450;0;48;11-06-2023;Week-24;Q2;2023;2683;1738;2274;52;0.648;Online ;Bills;613.98;0
717001908;44;F;3;Graduate;Married;CA;91750;no;yes;no;cellular;Selfemployeed;33215;2;Blue;100;0;152;11-06-2023;Week-24;Q2;2023;6936;0;2874;44;0;Online ;Fuel;747.24;0
717004533;46;M;4;Graduate;Married;TX;91750;no;yes;no;cellular;Retirees;68012;3;Blue;325;1;63;11-06-2023;Week-24;Q2;2023;4790;1189;4544;81;0.248;Swipe ;Food;636.16;0
717006333;45;F;3;Graduate;Married;TX;91750;yes;yes;no;cellular;Selfemployeed;18751;2;Blue;190;1;116;11-06-2023;Week-24;Q2;2023;1438.3;1133;1935;41;0.788;Swipe ;Bills;561.15;0
717007458;52;F;2;Post-Graduate;Single;TX;91750;no;yes;no;cellular;Govt;35756;2;Blue;300;0;43;11-06-2023;Week-24;Q2;2023;2457;1051;3256;71;0.428;Swipe ;Entertainment;293.04;0
717008358;46;M;2;Unknown;Married;NJ;91750;no;no;no;cellular;Govt;109064;2;Blue;420;1;153;11-06-2023;Week-24;Q2;2023;6540;0;7919;88;0;Swipe ;Travel;791.9;0
717011958;46;M;2;High School;Married;FL;91750;no;yes;no;cellular;Selfemployeed;65213;3;Blue;200;0;76;11-06-2023;Week-24;Q2;2023;1438.3;0;4494;82;0;Swipe ;Fuel;1258.32;0
717013383;60;F;1;High School;Married;TX;91750;no;yes;no;unknown;White-collar;33130;3;Blue;335;1;76;11-06-2023;Week-24;Q2;2023;31258;1518;2866;53;0.049;Swipe ;Travel;257.94;0
717015333;51;F;1;Graduate;Married;NJ;91750;no;no;no;telephone;Govt;46622;2;Blue;415;0;94;11-06-2023;Week-24;Q2;2023;2717;1953;3974;70;0.719;Swipe ;Fuel;993.5;0
717016833;60;M;1;Graduate;Single;TX;91750;yes;yes;no;cellular;Blue-collar;56365;1;Blue;355;0;82;11-06-2023;Week-24;Q2;2023;1438.3;0;4282;69;0;Chip ;Fuel;856.4;0
717017808;37;M;3;Unknown;Married;FL;91750;yes;yes;no;cellular;White-collar;74427;2;Blue;250;0;77;11-06-2023;Week-24;Q2;2023;9065;641;4693;83;0.071;Swipe ;Fuel;563.16;0
717022533;48;M;4;Uneducated;Single;CA;91750;no;no;no;cellular;Govt;49976;1;Blue;200;1;85;11-06-2023;Week-24;Q2;2023;2283;0;4088;66;0;Swipe ;Bills;1185.52;0
717023508;53;M;3;Uneducated;Married;FL;91750;no;yes;no;cellular;White-collar;83269;1;Blue;200;1;90;11-06-2023;Week-24;Q2;2023;2667;1551;4883;85;0.582;Chip ;Travel;732.45;0
717026658;47;F;1;High School;Single;CA;91750;no;yes;no;cellular;White-collar;33122;1;Blue;365;1;74;11-06-2023;Week-24;Q2;2023;1897;0;2866;47;0;Swipe ;Entertainment;716.5;0
717028158;51;M;1;High School;Married;CA;91750;yes;yes;no;unknown;Retirees;31187;2;Blue;140;1;103;11-06-2023;Week-24;Q2;2023;12163;2082;2649;56;0.171;Swipe ;Bills;715.23;0
717030633;57;F;2;Unknown;Single;NV;91750;no;yes;no;cellular;Selfemployeed;34330;1;Blue;300;1;46;11-06-2023;Week-24;Q2;2023;2369;1405;3034;51;0.593;Swipe ;Entertainment;758.5;0
717035283;48;F;2;Unknown;Single;TX;91750;yes;yes;yes;cellular;Retirees;23631;1;Blue;195;1;114;11-06-2023;Week-24;Q2;2023;2445;848;2216;39;0.347;Online ;Bills;288.08;0
717036408;43;M;4;High School;Single;FL;91750;no;no;no;cellular;Retirees;68721;1;Blue;275;1;90;11-06-2023;Week-24;Q2;2023;4685;1626;4560;81;0.347;Chip ;Entertainment;820.8;0
717038733;55;F;1;High School;Single;TX;91750;yes;no;no;unknown;Selfemployeed;11905;3;Blue;125;0;116;11-06-2023;Week-24;Q2;2023;2253;1375;1324;38;0.61;Swipe ;Travel;158.88;0
717042333;35;F;0;Graduate;Married;CA;91750;no;no;no;telephone;Businessman;32875;2;Blue;390;1;82;11-06-2023;Week-24;Q2;2023;1473;0;2836;48;0;Swipe ;Bills;737.36;0
717045033;44;M;3;Graduate;Married;TX;91750;yes;no;yes;cellular;Blue-collar;73815;3;Blue;295;0;105;11-06-2023;Week-24;Q2;2023;8459;757;4677;87;0.089;Chip ;Entertainment;280.62;0
717047583;48;M;4;Uneducated;Married;NJ;91750;no;no;no;cellular;Govt;117348;2;Blue;100;0;69;11-06-2023;Week-24;Q2;2023;4779;2517;8912;63;0.527;Swipe ;Food;534.72;0
717049533;37;F;3;Graduate;Single;CA;91750;no;yes;no;unknown;Blue-collar;14071;1;Blue;100;1;91;11-06-2023;Week-24;Q2;2023;7262;1466;1438;28;0.202;Swipe ;Bills;201.32;0
717050883;38;M;2;Uneducated;Married;CA;91750;yes;yes;no;cellular;Selfemployeed;52785;2;Blue;250;1;122;11-06-2023;Week-24;Q2;2023;2688;1617;4183;71;0.602;Chip ;Entertainment;1045.75;0
717052158;50;F;2;Graduate;Married;TX;91750;no;yes;no;unknown;Retirees;37987;3;Blue;370;1;81;11-06-2023;Week-24;Q2;2023;21718;2386;3492;66;0.11;Swipe ;Bills;1012.68;0
717060858;49;M;0;High School;Single;CA;91750;no;no;no;unknown;Govt;111291;2;Blue;300;1;116;11-06-2023;Week-24;Q2;2023;6911;2517;8123;71;0.364;Chip ;Food;1380.91;0
717066408;34;F;2;Graduate;Single;TX;91750;no;no;yes;cellular;Businessman;29467;3;Blue;420;1;87;11-06-2023;Week-24;Q2;2023;5550;1518;2540;62;0.274;Online ;Grocery;431.8;0
717069033;38;M;3;Graduate;Married;NJ;91750;no;no;no;cellular;Govt;77996;2;Blue;250;1;94;11-06-2023;Week-24;Q2;2023;4829;1153;4778;65;0.239;Swipe ;Food;668.92;0
717072108;45;F;2;Graduate;Single;FL;91750;no;no;yes;cellular;Govt;29950;3;Blue;435;0;93;11-06-2023;Week-24;Q2;2023;2762;0;2571;44;0;Swipe ;Food;668.46;0
717073308;40;M;3;Graduate;Married;CA;91750;no;no;no;cellular;Govt;79061;3;Blue;190;1;84;11-06-2023;Week-24;Q2;2023;2679;727;4804;78;0.271;Chip ;Grocery;1249.04;0
717074283;31;F;0;Graduate;Married;CA;91750;no;no;no;cellular;Govt;29828;2;Blue;270;0;71;18-06-2023;Week-25;Q2;2023;17678;0;2566;49;0;Chip ;Fuel;667.16;0
717076458;42;F;2;Unknown;Single;NY;91750;yes;yes;no;cellular;Businessman;191335;2;Blue;95;1;72;18-06-2023;Week-25;Q2;2023;8155;1178;14955;102;0.144;Swipe ;Bills;4037.85;0
717078933;45;F;3;High School;Single;CA;91750;yes;no;yes;cellular;Govt;55463;3;Blue;295;1;69;18-06-2023;Week-25;Q2;2023;4205;2517;4256;69;0.599;Chip ;Entertainment;936.32;0
717081483;53;M;3;Graduate;Single;NY;91750;yes;no;no;unknown;Businessman;235596;2;Silver;125;0;156;18-06-2023;Week-25;Q2;2023;25187;2209;16606;96;0.088;Chip ;Travel;4483.62;0
717084708;30;M;0;Unknown;Single;FL;91750;no;no;no;cellular;Govt;42395;2;Blue;385;0;72;18-06-2023;Week-25;Q2;2023;2484;1543;3802;68;0.621;Chip ;Entertainment;1064.56;0
717085983;52;F;1;High School;Married;TX;91750;yes;no;no;cellular;Govt;57229;2;Blue;125;0;107;18-06-2023;Week-25;Q2;2023;3299;2517;4312;84;0.763;Swipe ;Entertainment;431.2;0
717087858;50;F;2;Graduate;Single;FL;91750;yes;no;no;cellular;Businessman;55309;3;Blue;200;0;86;18-06-2023;Week-25;Q2;2023;2146;967;4253;74;0.451;Swipe ;Food;467.83;0
717090183;53;F;0;Graduate;Single;NY;91750;no;no;no;telephone;Retirees;21786;1;Blue;300;1;113;18-06-2023;Week-25;Q2;2023;21697;2144;2117;48;0.099;Swipe ;Bills;338.72;0
